x_Sanriku y_Sanriku ae_model_Sanriku an_model_Sanriku au_model_Sanriku ve_1998_model_Sanriku vn_1998_model_Sanriku vu_1998_model_Sanriku ve_2009_model_Sanriku vn_2009_model_Sanriku vu_2009_model_Sanriku
-3.4135068838673840e+02 -3.1018699812282625e+02 1.3203977360692978e-03 -7.2373334497638646e-05 4.0335191903112591e-03 3.0107367774053611e-05 -1.8001444832643928e-05 -8.3417926250922117e-05 4.4631742870815887e-05 -1.8797551512117953e-05 -3.9049215157498268e-05
-3.2738318255295650e+02 -3.1243281319287047e+02 1.4898227624710646e-03 -3.2855337574362364e-04 3.8107668693560066e-03 2.4111901744256414e-05 -9.7041365864124774e-06 -7.3478937770006739e-05 4.0499952131438125e-05 -1.3318223719592338e-05 -3.1560502207090668e-05
-3.0506360702040377e+02 -3.3333772819273503e+02 1.6990002298366670e-03 -5.0737497892563391e-04 3.2333565964423609e-03 1.8961548864213536e-05 -5.5406245080958760e-07 -5.0591624381636106e-05 3.7650551392416874e-05 -6.1351872189915606e-06 -1.5024701820770136e-05
-1.3519868300456406e+02 -3.7929085967623244e-01 -2.8257395808885852e-02 -5.9475909521048524e-03 -1.7607487282985156e-03 1.1301697577843482e-03 -1.7189262508836349e-04 3.3198965235183177e-04 8.1933840388660382e-04 -2.3731612556151686e-04 3.1262141634054810e-04
-1.3828611578891238e+02 -9.9736435069977354e+00 -2.3376596097340829e-02 -3.7641683395116688e-03 -2.2905272218127289e-03 9.8448912640919351e-04 -2.0410458898658805e-04 3.2121218662670224e-04 7.2734656933844436e-04 -2.4551044072121641e-04 2.9601638718676222e-04
-1.2626059013709197e+02 -1.0904488078241606e+01 -2.1564974837721552e-02 8.7997327303803070e-04 -1.0728359570815718e-03 9.2714543972303542e-04 -3.4165365912424539e-04 2.7681468676584326e-04 6.8993071650809835e-04 -3.3197395312082706e-04 2.6501349123794597e-04
-1.5437947332625728e+02 -2.6128979408104505e+02 5.9655109944206869e-04 3.9337356309973766e-03 2.3861347711553178e-03 5.4907939647609980e-05 -1.7356927722384560e-04 -2.6986513052784595e-06 6.1470001741472735e-05 -1.3029818528287446e-04 2.3548831177430037e-05
-1.0082912147771738e+02 8.8205917320150050e+01 -1.4040646772391865e-01 -4.5788900829350394e-02 3.4494277757195824e-02 4.0253231257903936e-03 4.4770865151372736e-04 -1.8790177355652702e-04 2.4808519808272884e-03 -5.5969257609127049e-05 1.9153528177262702e-04
-1.0076743603693997e+02 8.8189942682233607e+01 -1.4030608838125544e-01 -4.5730770793593938e-02 3.4547970694647420e-02 4.0224981256599592e-03 4.4594153129230582e-04 -1.8915980892382007e-04 2.4791311534661494e-03 -5.7096947437227580e-05 1.9086786871730157e-04
-1.2721824749551419e+02 2.8704236065218407e+02 -6.4752420915072806e-01 2.3677553938926427e-01 3.3528823450723028e-02 1.6565347324590172e-02 -6.3123129158542193e-03 -1.5363418194205127e-03 9.4425810239321638e-03 -3.7077819825723124e-03 -1.1675247614625593e-03
-4.1075340268937623e+02 -1.9050901832437870e+02 -6.0490649068731805e-03 -5.3248825126031817e-03 5.9284375852249223e-03 2.7295294267159586e-04 1.3613043256707305e-04 -1.6673638239254757e-04 2.0641322869599087e-04 7.7556724928438053e-05 -1.0152356895507343e-04
-4.0302114932838964e+02 -1.9329117034570740e+02 -5.5580204309252645e-03 -5.2449619938209520e-03 5.8229803344873356e-03 2.5723486115623547e-04 1.3292569653332946e-04 -1.6075673868989589e-04 1.9609663641605756e-04 7.5231114601298989e-05 -9.6703955010535197e-05
-3.9672682265190514e+02 -1.9637269957369566e+02 -5.0946039650940945e-03 -5.1115948106739703e-03 5.7292478541754559e-03 2.4243294290422356e-04 1.2841494464008220e-04 -1.5566648515006487e-04 1.8639229928818851e-04 7.2187401722668523e-05 -9.2644758754134856e-05
-3.9473033456954778e+02 -1.9761984083908354e+02 -4.9216342631091623e-03 -5.0327753819494536e-03 5.6918958416191847e-03 2.3680274988784679e-04 1.2592279276863591e-04 -1.5387203013663453e-04 1.8266477299364601e-04 7.0562263567191922e-05 -9.1261175878823501e-05
-3.9102881858986160e+02 -1.9975629863597430e+02 -4.6166591125173066e-03 -4.9014855282689352e-03 5.6244152396806345e-03 2.2688565688396193e-04 1.2168030742621982e-04 -1.5059543351593835e-04 1.7610240664627156e-04 6.7763966615261528e-05 -8.8726865879451368e-05
-3.8680336251422420e+02 -1.9808587380809260e+02 -4.5897042707465311e-03 -5.0562378658026031e-03 5.5889304684934573e-03 2.2702229357380257e-04 1.2578139586499171e-04 -1.4812630307807319e-04 1.7653554659559072e-04 7.0162779341163080e-05 -8.6648067924645158e-05
-1.3679671956171799e+02 -5.0812153046348127e+00 -2.5720069357725136e-02 -4.8260080952016206e-03 -2.0652603254628986e-03 1.0554734477455792e-03 -1.8831163214418092e-04 3.2740946747434528e-04 7.7255268481060278e-04 -2.4139772119139875e-04 3.0469160389425340e-04
-1.4141365654248028e+02 -2.0931212070741192e+00 -2.8161627461621361e-02 -7.6498699724309458e-03 -2.4316832474834725e-03 1.1261484578478957e-03 -1.0945006754750390e-04 3.4255695549836185e-04 8.1637055577006069e-04 -1.9359863724424431e-04 3.1580843977604365e-04
-1.4651956620850885e+02 -1.0664362917473820e+00 -2.9579350671588411e-02 -9.9902668609567272e-03 -2.8878606714929493e-03 1.1679002663438816e-03 -3.7921123119244256e-05 3.5612826610998603e-04 8.4252740895640903e-04 -1.4781405858976825e-04 3.2436179872356359e-04
-1.5185109483839796e+02 -6.7907100042250002e-01 -3.0697796927678826e-02 -1.2137459078771630e-02 -3.2961245469786309e-03 1.2016904353784261e-03 3.0671088295423224e-05 3.6752876134513710e-04 8.6401466917395895e-04 -1.0284096157106471e-04 3.3127139132837217e-04
-1.5340566293148041e+02 2.8423938833696440e+00 -3.3086773967555348e-02 -1.4092093205446887e-02 -3.4168349854501044e-03 1.2746084166737252e-03 8.1268303766439460e-05 3.7847761954364924e-04 9.1065390303061641e-04 -7.3744721493476282e-05 3.4089243470369809e-04
-1.5904685738840979e+02 -3.9315723332426451e+00 -2.9941745021193598e-02 -1.3408697583581625e-02 -3.6246411475608161e-03 1.1787903685817173e-03 8.6677326508833802e-05 3.6262440959927163e-04 8.4943117334858776e-04 -6.0818346910564077e-05 3.2275335697610265e-04
-1.2800482034687198e+02 -8.7602264578559055e+00 -2.2777568813338610e-02 -3.9809650619811442e-04 -1.1985498467972191e-03 9.6407543917619986e-04 -3.1063272998607287e-04 2.8752366734342431e-04 7.1352218222947518e-04 -3.1501179155425213e-04 2.7433961902865490e-04
-1.4528464393706471e+02 -2.1986897058636195e+01 -1.8985888400927228e-02 -2.6787652293561379e-03 -2.8019250620785283e-03 8.4505400478197628e-04 -1.9897274739905338e-04 3.0608504762699484e-04 6.3620923237177676e-04 -2.2843916492197090e-04 2.7526387194413103e-04
-4.1596070331904042e+02 -1.8559835428004811e+02 -6.6531761323461698e-03 -5.6153276806549584e-03 6.0317733503798179e-03 2.9305806484900980e-04 1.4529145608186051e-04 -1.7177480820911863e-04 2.1987312739320193e-04 8.3522851594655976e-05 -1.0542530135494064e-04
-3.7680608593387524e+02 -2.0023217072660617e+02 -4.0765744630657666e-03 -4.9985788213081977e-03 5.4525439779386639e-03 2.1131302170536580e-04 1.2279662095619612e-04 -1.4056754678773610e-04 1.6647070261164237e-04 6.7812253921805952e-05 -8.0589563030410797e-05
-3.7299389595789933e+02 -2.0511634304178392e+02 -3.5915182760125545e-03 -4.6526743660095628e-03 5.3549859333440050e-03 1.9464920316727264e-04 1.1230795141211759e-04 -1.3643474986082497e-04 1.5514250213113454e-04 6.1128533386012402e-05 -7.7529904594040905e-05
-4.0393579018389016e+02 -2.2946983295108276e+02 -3.1157611547966185e-03 -2.6653501853023567e-03 5.5177336041699766e-03 1.7120147001783493e-04 5.5896170425180697e-05 -1.5054871142301836e-04 1.3692809731507213e-04 2.6577318386854773e-05 -8.9853641777148618e-05
-3.8747787776994807e+02 -2.2680052450338022e+02 -2.7259270625601463e-03 -3.1228818195611322e-03 5.3523133358776721e-03 1.6030385145952917e-04 6.8857696609842965e-05 -1.4044855980279488e-04 1.3031865377136756e-04 3.4505996594670513e-05 -8.1573113108140489e-05
-2.8975117053246737e+02 -3.3344000017881427e+02 1.6053126617299885e-03 -5.6930428804862984e-04 3.0360887396939456e-03 2.0928073791990778e-05 1.1125806230446571e-06 -4.2213263348251006e-05 3.8586513071020653e-05 -5.1497665454902706e-06 -8.8162872116176023e-06
-2.8528056067077307e+02 -3.3209452444975631e+02 1.5582673168706663e-03 -5.0395280716211623e-04 3.0049274897055982e-03 2.2037677848810274e-05 -1.4409327365752228e-06 -4.0838191343991410e-05 3.9178618334387602e-05 -6.9844136153585011e-06 -7.7839889572298356e-06
-2.9062843246724736e+02 -3.3005328337171539e+02 1.6258438204556629e-03 -6.0676350897004912e-04 3.0938647496677411e-03 1.9842488362533326e-05 1.7593466009470727e-06 -4.4084391013058446e-05 3.7726770387545618e-05 -4.9150519977234686e-06 -1.0051878766713293e-05
-2.9147114638586601e+02 -3.2726568719411659e+02 1.6406822106050393e-03 -6.3740388441690054e-04 3.1369776027446966e-03 1.9035259566851350e-05 2.2832170983596963e-06 -4.5523518302929348e-05 3.7082763883506785e-05 -4.7282256302262094e-06 -1.1016764672737683e-05
-2.8664442267575282e+02 -3.2799374242521071e+02 1.5914987281227997e-03 -5.5086385019065709e-04 3.0741522173471886e-03 2.0534952889542605e-05 -6.0887867304401314e-07 -4.3095719071494853e-05 3.8041438898893402e-05 -6.6683810251412415e-06 -9.2800446806757794e-06
-3.4367442742255815e+02 -3.2661710809141840e+02 1.5332659027219421e-03 3.3097237612666428e-04 3.8701559442168953e-03 2.6481923926317902e-05 -2.8908007922362702e-05 -7.8032237948134328e-05 4.3347848856259267e-05 -2.5267311784969394e-05 -3.5460522561748480e-05
-3.9948069138186906e+02 -2.1719643276806511e+02 -3.7184284196332597e-03 -3.5730263331483474e-03 5.5683634313542429e-03 1.9279981903677857e-04 8.2934501373575201e-05 -1.5120197343223511e-04 1.5189710642081271e-04 4.3631211708943382e-05 -8.9949975687338434e-05
-3.9631003928354863e+02 -2.1771299289732337e+02 -3.5711753438799009e-03 -3.5814936172207960e-03 5.5270663964358292e-03 1.8825950882411064e-04 8.2994677211336879e-05 -1.4892846940763816e-04 1.4897658004143173e-04 4.3598247421908121e-05 -8.8130739046844039e-05
-3.9893099338078622e+02 -2.2043425033588923e+02 -3.4922874684857079e-03 -3.3531149464436499e-03 5.5335370802779707e-03 1.8497671981863598e-04 7.6388940507681854e-05 -1.4986172402605688e-04 1.4656155766529320e-04 3.9504676096801706e-05 -8.8992816142999202e-05
-3.9646370154577960e+02 -2.2437683981292574e+02 -3.1636448988950306e-03 -3.1230884220116231e-03 5.4717152599623965e-03 1.7396779560225728e-04 6.9429839404009207e-05 -1.4705684846656169e-04 1.3916770171441194e-04 3.5075866761881350e-05 -8.6867980606975334e-05
-3.9384162323364563e+02 -2.2480285319735165e+02 -3.0516246343640658e-03 -3.1404045259923949e-03 5.4388726957102888e-03 1.7051958444008842e-04 6.9782092649709428e-05 -1.4520396718987249e-04 1.3695171346208369e-04 3.5237642863793084e-05 -8.5376367537059317e-05
-3.9311593247039440e+02 -2.2719753019420710e+02 -2.8885551553720409e-03 -2.9988084369196770e-03 5.4114901233907834e-03 1.6492628347357076e-04 6.5520284076989060e-05 -1.4403629780926867e-04 1.3315217676447831e-04 3.2533391270872610e-05 -8.4509906451970057e-05
-3.9423368377528794e+02 -2.2830757826139845e+02 -2.8621410641050159e-03 -2.9094391568822136e-03 5.4154758870828693e-03 1.6382394000923411e-04 6.2878214763527698e-05 -1.4445637591791699e-04 1.3234038830407894e-04 3.0874384037823348e-05 -8.4886141160005438e-05
-3.9376704663225655e+02 -2.2947812622658080e+02 -2.7822567876703880e-03 -2.8454770971692339e-03 5.4015278466224325e-03 1.6111059177550125e-04 6.0923596706081382e-05 -1.4382371270063715e-04 1.3050576711112698e-04 2.9623348637219809e-05 -8.4406906387790389e-05
-3.9939771470954241e+02 -1.9417543406207051e+02 -5.3642611254465381e-03 -5.2377750159972236e-03 5.7784882201272376e-03 2.5127055614148377e-04 1.3236708535517948e-04 -1.5811145192540327e-04 1.9226368376157186e-04 7.4751560179210028e-05 -9.4548081504003650e-05
-4.0456518620748813e+02 -2.0100585212667448e+02 -5.0094144370339605e-03 -4.6503757974951133e-03 5.7675873793404768e-03 2.3741963330709988e-04 1.1540609964870599e-04 -1.5944122668629682e-04 1.8231607449972631e-04 6.4251965876259743e-05 -9.5997765513551578e-05
-3.9832716318799993e+02 -2.0078546520278633e+02 -4.8106373193998499e-03 -4.7668741616310002e-03 5.7054567564375188e-03 2.3197180529276924e-04 1.1836880914031449e-04 -1.5542082695446077e-04 1.7905479477937089e-04 6.5933193362373483e-05 -9.2660802633648059e-05
-4.0403276225302363e+02 -2.0798531515330646e+02 -4.4877944852422047e-03 -4.1575891476356630e-03 5.7002350481139006e-03 2.1912543019689230e-04 1.0070063911593393e-04 -1.5699575215231143e-04 1.6975969085922805e-04 5.4967158491941634e-05 -9.4293166623058517e-05
-3.9867651088887266e+02 -2.1005612819515943e+02 -4.1593141680898388e-03 -4.0911917839423833e-03 5.6225161496940498e-03 2.0863329314261067e-04 9.8292935301780402e-05 -1.5281931708707969e-04 1.6288083729362244e-04 5.3289825678414181e-05 -9.0971639440445140e-05
-1.2227910340440702e+02 -7.5218381004933292e+01 -4.9235039492510979e-03 1.1287019115976592e-02 -9.3573946724836738e-04 3.6552473617213111e-04 -4.9938696616090735e-04 1.6217513266886810e-04 3.1136619273036903e-04 -3.7522975588516483e-04 1.5188199852913606e-04
-2.0542374174542417e+02 -2.4355571277718354e+02 1.3063229389420246e-03 2.0764212460097141e-03 2.5954668810237789e-03 3.7325624631359256e-05 -1.1794783181429353e-04 -1.1639129227160777e-05 5.1695176959721526e-05 -9.5107198108186671e-05 1.6911006464100794e-05
-2.0543183323821134e+02 -2.4353075670451111e+02 1.3063842670990018e-03 2.0763706608063048e-03 2.5955294579573397e-03 3.7331605916019126e-05 -1.1795407620214717e-04 -1.1636563570931687e-05 5.1701832854108147e-05 -9.5113998933277821e-05 1.6914260466599048e-05
-2.0545116875114135e+02 -2.4356643985855109e+02 1.3064228749190266e-03 2.0749239113830096e-03 2.5958171398540227e-03 3.7317104017683012e-05 -1.1789132501263859e-04 -1.1655398437389921e-05 5.1687755641792304e-05 -9.5067161987425484e-05 1.6898590101004329e-05
-2.0545124474637328e+02 -2.4356641258522066e+02 1.3064232167414511e-03 2.0749205553965474e-03 2.5958180274971345e-03 3.7317097624424599e-05 -1.1789121488948560e-04 -1.1655428587310537e-05 5.1687753008580560e-05 -9.5067088780123582e-05 1.6898569715157940e-05
-2.0541665192806818e+02 -2.4355576584140590e+02 1.3062939032676471e-03 2.0767689933579810e-03 2.5953804545567369e-03 3.7326973493544323e-05 -1.1796013588825416e-04 -1.1635663789751204e-05 5.1696206429488440e-05 -9.5115676961316363e-05 1.6913521210372905e-05
-2.0544314144263859e+02 -2.4350686189744025e+02 1.3064573342877882e-03 2.0761471634549809e-03 2.5956328820826726e-03 3.7336649758632162e-05 -1.1795385169933611e-04 -1.1635854187760019e-05 5.1707680435797833e-05 -9.5116232901331320e-05 1.6916107515149380e-05
-3.6057443712703292e+02 -2.3548651622350036e+02 -1.4006560171438336e-03 -2.8036175411194318e-03 4.9346041322662045e-03 1.1821712884684741e-04 5.7789859740955496e-05 -1.1959812660170867e-04 1.0280991265826524e-04 2.6950066788641743e-05 -6.5317481146780416e-05
8.6184117175212961e+01 6.3290565695606894e+01 7.0322320428784252e-02 9.7519928956856183e-02 -3.2319405762038962e-02 -5.0081216197652399e-04 -3.5791233058638104e-03 1.6871707334661077e-03 2.7273336274010270e-04 -2.5064040873383924e-03 1.3316572700836791e-03
7.7881745021118533e+01 3.5283510126801815e+01 1.7830117196521694e-02 4.4313413931724770e-02 2.4777011698457228e-02 6.8233380319944952e-05 -1.8464906624663579e-03 -5.4228501009274651e-04 2.6436466948168358e-04 -1.3590431092173855e-03 -2.6973788140971701e-04
4.8049111864724509e+01 -2.6393573809583344e+01 -1.7768513756640909e-02 2.1953717555988444e-02 2.4289528693884441e-02 6.2763366502866934e-04 -6.9022792236963040e-04 -1.0356493253984029e-03 4.3218001370561932e-04 -4.4873702925375751e-04 -7.6846450976567407e-04
5.6334798139860416e+00 -1.9027681761152333e+01 -1.6369695353987180e-02 4.0090541607576177e-02 1.6040538751409979e-02 6.7689521137487968e-04 -1.1548868405232887e-03 -6.2862294150730930e-04 4.9682856248102068e-04 -7.1389088283995079e-04 -4.5217701524179953e-04
-2.5391399273794953e+01 -1.2826440014852307e+02 -6.8421388976903216e-03 1.8463925297439062e-02 1.9563479825357240e-03 3.2788767245096461e-04 -5.6001519339438023e-04 -8.8109554761852931e-05 2.5262414457637107e-04 -3.5691201512255054e-04 -6.6589726953959969e-05
-6.3424713141057410e+01 -3.1261249151508662e+02 -2.4888484453298981e-03 4.2399322473292483e-03 2.1184821975659043e-03 1.3573349943264988e-04 -1.6433928754532842e-04 6.0651847318672759e-06 1.0835616653402101e-04 -1.1770003282470669e-04 2.9368488905092220e-05
