site_id	lon	lat	observed_east_mm_per_yr	observed_north_mm_per_yr	modeled_east_mean_mm_per_yr	modeled_north_mean_mm_per_yr	modeled_east_std_mm_per_yr	modeled_north_std_mm_per_yr
135	140.270000000644	38.1479999999795	-15.0553009665	9.69326749636	-19.371570514749	6.91160973675713	0.243568980539317	0.140828772074879
136	140.95000000053	37.8179999999739	-23.5583041695	13.3856003445	-23.9648425011398	9.06743853272727	0.374158718583869	0.212066097780733
137	140.210000000774	37.6159999999743	-11.4255644738	11.6612682264	-18.8095709837313	5.56869540786974	0.273795145651794	0.135535029677511
138	140.140000000836	37.4249999999725	-15.9273714457	8.74037381733	-17.9004888272863	4.81388475819539	0.26389335376061	0.129859044677081
139	140.830000000657	37.3249999999683	-19.1262634064	8.80866925162	-22.0372389052782	8.35228671096336	0.389820563333271	0.183977202861475
140	139.590000001024	37.0969999999719	-13.4808676759	6.45405469783	-13.1383809390231	2.04306137906377	0.197674056476687	0.0831819077616502
141	139.460000000777	38.0559999999819	-14.305473936	8.61978612517	-14.1504929334871	4.22801024265943	0.173117755448647	0.0861413650459007
142	138.370000000759	38.0239999999871	-7.71353376842	4.97551679077	-8.57881063967435	2.11763739149254	0.108800921417132	0.0413689423564313
143	138.71000000092	37.5359999999818	-5.64299008309	5.5488421401	-9.71402815396201	1.68584446111262	0.123593316519349	0.0486104369017001
144	138.520000000956	37.3489999999817	-5.61405931282	4.22929716099	-8.55681219196744	1.12705746455902	0.110706771771554	0.0397935787563182
145	138.240000000997	37.0569999999816	-4.22147291046	6.23965986169	-6.90447254211669	0.467666193134328	0.0912078684068358	0.0284579556738975
146	139.070000000872	37.7519999999814	-11.3707524161	5.13432945802	-11.8119889351425	2.69407471078697	0.147876837327927	0.065704945749748
147	140.5000000009	36.7429999999618	-14.6451654244	5.77265691222	-17.0832988481276	5.21827804238806	0.329076637993699	0.131746402639136
148	139.990000001182	36.3009999999588	-8.80351824188	3.00463931457	-8.80754599329715	0.872974400027137	0.191809200068654	0.0243325981938267
149	139.930000001257	36.1149999999565	-2.98740867445	2.33281235156	-6.57841861521031	0.463696075020353	0.140994598253149	0.0146707311562917
150	140.200000001199	36.0309999999529	-4.41338358057	1.59425279493	-6.11138921814111	1.17287075990502	0.130704294507799	0.0338728594366358
151	140.160000000951	36.9519999999666	-14.8475350443	5.61951581653	-15.9294848716418	3.59975337648575	0.26809428393668	0.127514929026731
152	139.810000001023	36.9799999999692	-12.4812832432	5.94326101262	-13.8277537476391	2.26876734652646	0.223086037216404	0.0946188031169794
153	139.850000001074	36.7759999999663	-12.0093011123	2.60104943762	-12.6713186234464	1.73412418667571	0.22867990359263	0.0777492420645617
154	140.160000001022	36.6919999999632	-12.323084422	4.07180724197	-13.9417778582632	2.70409580397558	0.278204449818176	0.0920486772574758
155	139.49000000118	36.6239999999671	-6.94409631926	-2.09255179593	-9.74295127470828	0.534977341424695	0.173039860750789	0.0397514271899137
156	140.180000001057	36.5419999999609	-12.2806862609	3.07231443593	-12.5394439958752	2.26264805982361	0.269485744999351	0.0673251577792761
157	138.590000001185	36.6159999999749	-5.77491970652	4.84798747695	-6.58514442165536	-0.0363494079511533	0.0967242496749539	0.0213674661728207
158	139.070000001339	36.2349999999661	-5.55974642227	3.35029822287	-5.88255516898236	-0.353858132116689	0.101273263730174	0.0103634750277306
159	138.91000000137	36.1429999999667	-5.23551729702	1.8429665988	-5.10930934744912	-0.436139802550882	0.0849703906002918	0.00945006640681142
160	138.500000001282	36.2849999999725	-5.27595271711	4.09445454197	-5.06609857588874	-0.367788738086839	0.0761252265141537	0.0131790999823403
161	140.090000001213	36.103999999955	-6.64398504002	2.524391498	-6.79534591834464	0.881176085305292	0.147622673599966	0.0248445887532949
162	139.060000001237	36.5389999999698	-6.90262590021	3.52684445411	-7.62275400914518	-0.00178595887381275	0.125002192612711	0.0232393221987386
163	139.270000001411	36.0039999999611	-4.58790590944	1.79395720311	-4.77258138808684	-0.37781550568521	0.0870957275599719	0.0076726612780359
164	139.370000001474	35.8009999999572	-3.25632530248	0.858602629951	-3.62085510432836	-0.277457938792402	0.0669001548853881	0.00897625662462739
165	139.370000001542	35.6159999999545	-2.68921349674	1.65051493569	-2.68512442160109	-0.175146996078697	0.0490294693098717	0.00931270523404699
166	141.450000000173	39.8489999999904	-11.1532905456	10.2343767096	-11.4207381799322	11.7994248026459	0.206302200847385	0.134574875334204
167	140.990000000332	39.126999999986	-9.84714428048	14.8355069196	-18.9231095974356	11.6722091196472	0.261291412542965	0.130493227797973
168	140.650000000588	37.9839999999766	-19.9335585994	10.8690328047	-22.0018120373134	7.97970990945726	0.301658830456125	0.178979768640198
169	140.820000000252	40.044999999992	-7.76455663039	13.8712742511	-6.78566143223881	8.37415734755767	0.163440384068871	0.0951880677572
170	140.090000000616	38.4339999999826	-16.9074769287	12.0325802493	-17.5593798563501	6.88165177545454	0.214496106149323	0.112213708553933
171	140.840000000713	37.0179999999641	-18.1494800189	8.271117195	-21.2118624170556	8.9647315044369	0.403489706733201	0.154906644685815
172	139.400000001062	37.0369999999726	-7.82682115469	5.35333254166	-11.7897489755767	1.48617625601085	0.177170823637162	0.0670462852219686
173	138.940000001158	36.7779999999734	-6.78067010115	2.51866950573	-8.42860614176391	0.353791948765265	0.127482003301399	0.0333697584500003
174	140.200000000628	38.288999999981	-18.9037759332	13.2670755899	-18.6695191385889	6.95738135237449	0.229067778599799	0.128141324401423
175	139.520000001592	35.4189999999496	3.84390820075	2.83377457613	-1.81290084416554	0.072848927761194	0.0346866436117381	0.0109880798085465
176	139.230000000849	37.8279999999811	-12.3370313992	6.88708661581	-12.7702775860244	3.19369000800543	0.159215099107077	0.0738124536426721
177	138.880000000863	37.7769999999826	-6.73828698026	3.35443750554	-10.8155329568928	2.4142055760787	0.134637862675989	0.0574921185247072
178	138.780000000935	37.4989999999811	-0.899907106856	1.58124662685	-9.98559742199458	1.69720296149254	0.127882739578226	0.0506470208740224
179	138.920000000915	37.5899999999809	-6.11706708216	3.70789480964	-10.8253298536228	2.09222101542741	0.137664290150518	0.0573219320836772
180	140.090000001213	36.105999999955	-9.68690628063	4.82215993514	-6.81921837890095	0.883416154450475	0.148188313832385	0.0248642264527781
181	139.54000000128	36.2949999999625	-8.19173239077	-1.24083807155	-7.3454817656445	-0.0068594279375848	0.142893872815788	0.0119335553323955
182	140.17000000114	36.2629999999568	-9.35003626677	2.23778456801	-9.04827916841248	1.40722293214383	0.200667446370166	0.0361337913627163
183	139.810000001258	36.2039999999588	-6.4245492814	0.210437415631	-7.20643709645862	0.295729599837178	0.15176127726846	0.0108516526593833
184	140.540000001026	36.1809999999529	-8.32038240854	4.90355798569	-9.35002824810041	3.08998410675712	0.188405852087397	0.0936621041017213
185	139.350000001363	36.1209999999619	-8.0848159508	2.96229440673	-5.63583449734057	-0.306799515671642	0.105180109645057	0.00688737364843437
186	140.340000001128	36.0969999999529	-5.6831626108	2.71055474382	-7.30346070162822	1.814584188019	0.154799878509718	0.0520713300924802
187	139.640000001333	36.0869999999586	-6.9305318474	2.75636245105	-5.81034665381276	-0.0574307363364993	0.116994332982195	0.00630703494422161
188	140.660000001031	35.9549999999482	-4.22097758543	8.1189333175	-5.6900861187517	3.32211454192673	0.116633658428035	0.119071865649027
189	140.400000001141	35.9699999999503	-4.04745607825	5.28707055257	-5.57340836127544	1.9208889668114	0.115330546267712	0.0593656728377606
190	139.460000001418	35.9259999999581	-5.61671602526	3.70587138607	-4.41295886620082	-0.251966142320217	0.0842687511051387	0.00819437424887001
191	139.990000001295	35.9399999999532	-4.05223369652	0.781799572505	-4.8533895049118	0.528667637137042	0.102397692974311	0.0182046762361952
192	139.650000001382	35.9369999999563	-4.11643547576	-0.24076009369	-4.6072372170692	-0.0634905376797829	0.092036794002094	0.00884714459535238
193	140.150000001264	35.8739999999507	-6.72710913006	2.98404175187	-4.25763302723202	0.947578877313433	0.0897036468256345	0.0286959468678872
194	140.410000001184	35.8029999999473	-2.39990642557	7.30080282902	-3.47806858985075	1.83353647180461	0.0745672151552381	0.0572691284988072
195	139.810000001399	35.7799999999523	-4.34322176115	0.511077968983	-3.47808695119403	0.212742756322931	0.0703473006793798	0.0129161610168874
196	139.640000001445	35.7589999999537	-6.82510982214	2.15073815709	-3.37105124525102	-0.012527189375848	0.065894266010712	0.0104431421173901
197	140.020000001336	35.7859999999504	-2.85133850614	2.85358919815	-3.46905665782904	0.616747831085482	0.0721945081940631	0.0204648848383681
198	140.650000001081	35.7769999999451	-2.96765514925	5.34939692099	-3.09006355820896	2.90761634810041	0.0726149884312054	0.0986637956591044
199	139.90000000141	35.6749999999497	-2.84856178968	3.12071613154	-2.73284739345997	0.417279205115332	0.0560422492604026	0.0162830106658618
200	140.450000001213	35.6419999999441	-0.33704835913	5.34982223345	-1.98062256606513	1.85328911557666	0.0494351635857755	0.0561645497628477
201	139.670000001509	35.5629999999503	-2.64441733269	2.53532583736	-2.2817199405156	0.14228690972863	0.0449204534702575	0.0120789335425896
202	139.470000001563	35.5209999999519	-2.53822919846	1.59782763736	-2.23165596352782	-0.0356643952374491	0.0417092328199116	0.0100716600535821
203	139.65000000156	35.4359999999484	-0.965690194658	2.68871290768	-1.7703847775441	0.193642574165536	0.0352718819340024	0.0126465753820424
204	139.270000001512	35.7239999999572	-5.44959302702	0.0787209660823	-3.21436285306649	-0.302207368887381	0.0576128246957632	0.00891324656962859
