
195745.01576245	11100.53590451	261833.59348433	192935.06331195	92809.82733186	98030.23823255	369413.15811468	188012.12561734	326119.63943033	120580.53014615	272081.37923524	20185.11775776	150610.14168317	611614.89866304	498885.93867338	594516.02072010	504435.04575776	542378.40017265	92899.16969509	387366.62946106	682012.58345156	597306.82054156	496078.10727922	249593.76367129	428690.91391364	99216.09509242	293096.00429503	661348.93764757	
234397.97116866	11100.53590451	129733.47592808	246714.62022711	74952.03394239	98030.23823255	287160.55853918	265955.99522199	212889.82276171	120580.53014615	204264.09221480	20185.11775776	279167.75149283	611614.89866304	614809.46276480	567553.29116224	443400.15623143	568700.96246931	95555.14270575	472596.96186564	682012.58345156	579041.44802908	390135.17974472	127743.89462810	476504.94814753	62703.45732820	293096.00429503	661348.93764757	
127519.10186424	145027.55134634	124801.90009926	235738.74656373	74952.03394239	58383.14289762	358268.47543493	250671.17130872	288948.44660339	101937.28827970	161558.51242209	20185.11775776	196039.99033633	611614.89866304	470898.25922357	574053.60422139	563545.22811595	614896.76979705	189277.15759391	448455.56939607	682012.58345156	579041.44802908	383926.60762158	127743.89462810	476504.94814753	120835.37217689	293096.00429503	661348.93764757	
192893.32597098	55043.10860111	34902.72142081	306373.96312143	171650.94671392	129463.93139580	387892.43942821	324949.96360983	288948.44660339	101937.28827970	244630.27591532	78715.13125895	78416.78766494	611614.89866304	554339.45936285	574053.60422139	526171.13152179	614896.76979705	189277.15759391	475295.14609603	542945.75654828	549797.92350981	383926.60762158	127743.89462810	476504.94814753	163831.99295258	404542.11005492	661348.93764757	
215301.14839114	109971.70336482	34902.72142081	188620.39581993	171650.94671392	191303.72397646	412325.41474678	248353.60029038	366579.75613280	101937.28827970	280107.75653076	78715.13125895	78416.78766494	611614.89866304	641344.94953802	541199.76333362	480659.16111313	584744.68869023	189277.15759391	607539.49757309	678760.17264028	583866.42794136	383926.60762158	111621.20334429	551227.55278656	163831.99295258	414290.67100370	661348.93764757	
336318.53410777	35856.31923683	123667.30538257	326456.63401434	94490.43076428	193910.90209351	412325.41474678	125694.72089137	364876.41667774	91598.51645934	283857.74114934	131681.05368678	17785.05309320	611614.89866304	641344.94953802	540252.57712866	387208.88483849	584744.68869023	180722.01565147	466954.66472487	556280.19239892	668728.69941673	402827.88576669	111621.20334429	599236.64050818	142729.34159734	539755.19495371	661348.93764757	
458838.46589975	35856.31923683	188943.38028231	197467.76731937	81893.48364973	47069.19811004	308353.79102581	141546.36623122	364876.41667774	91598.51645934	310702.45693283	131681.05368678	17785.05309320	648340.43336394	652415.39361067	553636.68456902	515829.84638660	584744.68869023	86320.29058603	493557.66769468	542038.88374776	668728.69941673	502257.06246581	143668.83304140	607676.87499952	142729.34159734	470292.65235625	661348.93764757	
356831.67695425	35856.31923683	141216.37369108	314061.76755614	81893.48364973	147492.65131640	240755.05167391	181108.22851373	255263.18078523	91598.51645934	235764.12731141	131681.05368678	77653.30751704	637415.01194279	537649.01079548	650598.32416520	429995.68901390	584744.68869023	214484.44626294	446607.79159302	442405.81773872	586456.34881466	502257.06246581	207447.35337274	656923.74855326	142729.34159734	343602.58915438	661348.93764757	
356831.67695425	74400.49800622	89489.99153124	193404.10782879	81893.48364973	212967.73735976	180932.00628832	315822.38918710	255263.18078523	118669.35753883	215396.11433771	131681.05368678	95685.48655271	637415.01194279	544180.82797871	694193.36792748	575815.61997152	691108.04078951	346523.96046749	419615.36674318	360262.46539430	598317.77565354	441363.15736394	207447.35337274	644681.95735496	142729.34159734	211944.08594704	661348.93764757	
337846.93043559	51754.63706018	24730.08771398	267044.39000323	87123.97432492	238232.73110894	46857.52618010	324348.13459811	130072.21673302	168316.01767750	89469.33579867	131681.05368678	15684.34936863	514373.95809810	510379.61452174	586405.42179997	589284.66566615	684250.09943835	357482.46417035	490310.72545309	324105.50840099	598317.77565354	528417.28548668	207447.35337274	644681.95735496	142729.34159734	178096.87132696	686120.56658283	
467899.69420859	27999.64600047	24730.08771398	187325.34636649	228129.52500761	300800.51681073	86173.09937131	319788.77921857	163365.59234179	91771.82962375	185827.69716278	131681.05368678	164557.26487622	383093.07742558	510379.61452174	689997.92016037	542256.01288663	684250.09943835	357482.46417035	396191.49113448	216836.16579912	689012.41307952	600977.28387758	108447.78148444	629613.21414806	142729.34159734	290233.04679903	686120.56658283	
467899.69420859	92584.09478818	116050.86835302	105258.68246377	135166.85183476	155278.50683019	177855.05297364	406502.84742753	187752.75038754	91771.82962375	309737.54243240	139730.18854381	161662.92380615	294819.19905341	517289.00772964	669553.77745377	438095.46000885	633631.01793183	363093.21454124	403217.71349699	216836.16579912	611050.22854286	642332.68915376	157072.52265335	519950.64894544	142729.34159734	290233.04679903	631466.25255544	
324691.18021438	225848.71082413	185144.88196557	74515.84375114	45144.54560270	84702.13095543	106254.10353024	398085.47675781	187752.75038754	91771.82962375	441747.87916978	139730.18854381	265780.76645788	380101.87697403	657028.08448297	669553.77745377	404794.94800006	633631.01793183	245772.77058988	347481.35232874	220439.05629831	637354.55911601	642332.68915376	157072.52265335	615196.21622683	142729.34159734	282097.75861208	631466.25255544	
441178.98789227	329726.95573029	215276.12428971	117355.35711632	45144.54560270	66879.99743763	160815.30226260	523961.35079271	48778.73834815	79810.07043076	529678.56933697	139730.18854381	265780.76645788	339957.58215940	657028.08448297	548713.39819655	425037.15015706	633631.01793183	235523.37693693	271085.44627895	243558.87575865	665834.95236655	629420.09283509	157072.52265335	615196.21622683	142729.34159734	306003.19490770	593744.19273088	
458278.23864897	274965.14200368	363569.66725723	114738.74268393	108682.36245745	169934.97593068	232971.69266061	534411.79378700	140204.99498891	61872.16954507	578771.59176943	139730.18854381	265780.76645788	267601.40616335	662105.05377461	659685.76031615	435002.18532065	605384.00487293	267443.68449071	336433.03687529	293829.47668462	570885.73073093	595954.27575681	253477.38939741	602909.95287283	142729.34159734	382095.62410469	646456.99044466	
458852.21534328	324653.29438944	303704.90354092	204169.09612792	188748.40537485	221067.56953104	256934.08289274	549830.26409166	140204.99498891	58687.29317757	578771.59176943	139730.18854381	265171.34620826	131223.75420737	671394.75734374	624577.59001965	344896.22421672	514583.81664872	267443.68449071	421763.37278315	293829.47668462	607017.90215599	593347.06327332	375560.41663367	602909.95287283	142729.34159734	389818.92394075	527578.68663662	
447603.11552793	324653.29438944	303704.90354092	181371.44273392	52149.17844558	157850.73613046	182197.61676431	508944.45893260	116241.52471860	100437.78111671	487175.61544048	139730.18854381	142019.16763477	69637.19671755	554386.23596104	503018.47130902	389103.62083862	489085.05128905	216134.78556828	562797.15057487	426204.31814496	525120.84446924	593347.06327332	269951.56688444	602909.95287283	146466.06781457	489134.05036058	473589.12362196	
400351.74005563	272799.14146303	222387.25940492	69851.63570846	185678.16096178	274117.01784762	194903.89883036	411006.50117787	26753.99755233	132419.03047148	465553.55762445	139730.18854381	235977.14303290	43193.91813044	491884.85115175	578379.98982783	398276.42211258	397585.28635148	352266.63306721	583263.23979830	386602.67415510	598232.25190848	523992.69951687	269951.56688444	602909.95287283	146466.06781457	501206.52104841	551939.17996285	
400351.74005563	353025.05319479	201795.84568644	76777.85718310	138575.01676623	419097.19138452	58919.06961762	418500.42093094	26753.99755233	132419.03047148	370139.82437532	139730.18854381	98512.87543991	43193.91813044	441941.19538723	604209.25945320	389162.72366483	255139.93264961	305137.83393745	562961.05829495	393662.01156443	531269.45099842	437194.67020680	269951.56688444	598417.50637185	146466.06781457	501206.52104841	576678.96719958	
